Idx,score
10672,0.0791034623981
10673,0.0455751866102
10677,0.169669419527
10679,0.0189097486436
1068,0.190803021193
10680,0.0920367464423
10686,0.0215067192912
10695,0.0140317901969
1070,0.146530106664
10701,0.00914722960442
10704,0.0465746559203
10705,0.0504683330655
1072,0.0221689268947
10720,0.00386440381408
10722,0.167163878679
10725,0.0203069653362
10728,0.0923859104514
10735,0.0798433572054
10738,0.557784259319
1074,0.135555610061
10740,0.0160178542137
10742,0.0180360022932
10746,0.0654166564345
10754,0.0437299199402
10756,0.275958716869
10766,0.279287666082
10767,0.0123663172126
10769,0.0450980886817
10770,0.127735704184
10777,0.143040835857
10779,0.0424538105726
10786,0.123882010579
10788,0.0281258635223
10790,0.0407882109284
10797,0.25566983223
10801,0.0310401562601
10804,0.033108048141
10805,0.0101242940873
10807,0.0708517432213
10810,0.0806128531694
10826,0.170547693968
10833,0.0776788145304
10840,0.0708220154047
1086,0.291767776012
10860,0.0798530131578
10862,0.0213454589248
10863,0.0472166463733
10880,0.0594567134976
10881,0.0847236961126
10883,0.0210627336055
10888,0.0652392208576
10890,0.0049773491919
10894,0.017373053357
10898,0.0789979994297
10905,0.0287052206695
10911,0.0307380650192
10914,0.0279409103096
10915,0.00535822007805
10940,0.0774775370955
10944,0.0441307164729
10949,0.0871484726667
10952,0.056809078902
10954,0.13889798522
10959,0.0720198825002
10966,0.0785876065493
10968,0.0365609154105
10983,0.0211138837039
10987,0.0132896602154
10989,0.0124144684523
10990,0.0449161529541
10993,0.377654999495
10996,0.0199805926532
11,0.334287673235
110,0.0643184408545
11010,0.00891432724893
11015,0.0303754247725
11018,0.0390819720924
1102,0.240088820457
11021,0.017264071852
11023,0.0222021602094
11034,0.0375512242317
11039,0.0455037504435
11047,0.113387227058
11050,0.174140155315
11055,0.0235882215202
11059,0.0624859035015
11065,0.0486738681793
11069,0.125658228993
11075,0.128043234348
11076,0.0389935337007
11077,0.137113243341
11088,0.0158101525158
11092,0.0244209412485
11094,0.0776218622923
11096,0.112834259868
11098,0.0465280897915
11101,0.0718349590898
11109,0.100175246596
11111,0.02627854608
11114,0.269075155258
11115,0.0598982945085
11119,0.085817232728
11127,0.476954609156
1113,0.109881125391
11133,0.0286252312362
11140,0.0853194966912
11141,0.114084407687
11143,0.0166281163692
11148,0.125196784735
11152,0.00507774902508
11156,0.0581433884799
11157,0.185070604086
11163,0.11249794811
11165,0.0233692452312
11167,0.0687825605273
11177,0.026620304212
1118,0.0732542425394
11180,0.0356929823756
11188,0.0357450656593
11199,0.039626147598
112,0.121571883559
11201,0.0909732505679
11203,0.0159785188735
11205,0.0708125904202
11206,0.0212749242783
11210,0.0184580925852
11218,0.09206828475
11225,0.0277155190706
11227,0.116150870919
1124,0.0788866877556
11248,0.0335219725966
11249,0.0227309577167
1125,0.0396302565932
11251,0.0462765283883
11253,0.0367326773703
11259,0.0329012386501
11261,0.0606802590191
11264,0.0365666486323
11266,0.0522379055619
11270,0.0824690982699
11275,0.0647984370589
11276,0.0825251787901
11278,0.0216287486255
11282,0.0382873378694
11283,0.185045152903
11288,0.193966656923
11297,0.0926625356078
11298,0.257694661617
11310,0.021138433367
11311,0.069683611393
11313,0.0367461927235
11316,0.0605797693133
11318,0.0217931754887
11320,0.0204586889595
11326,0.0308982729912
11327,0.0774934142828
1133,0.225987032056
11332,0.0943782106042
11334,0.00959408655763
11337,0.0474082306027
11339,0.0171074625105
11340,0.139488488436
11341,0.0448200590909
11352,0.0152241513133
1136,0.0789009109139
11362,0.0148712145165
11363,0.432589620352
11370,0.0821271911263
11375,0.0456289798021
11378,0.0527937114239
1138,0.0805851146579
11382,0.0219312272966
1139,0.0761526823044
11390,0.0304893963039
11399,0.0112518025562
11403,0.0242395568639
11404,0.0382687598467
11407,0.0126744452864
11409,0.109982967377
11418,0.0560964234173
1142,0.0383726209402
11420,0.0986034199595
11424,0.0270330999047
11433,0.0715331733227
11438,0.0401701554656
1144,0.0674751847982
11442,0.0615596882999
11443,0.0190671645105
11445,0.165158525109
11447,0.100707426667
11448,0.0171796567738
1145,0.061870008707
11453,0.0334118157625
11466,0.0655409544706
11469,0.0635883137584
11478,0.0169059969485
11485,0.0927189216018
11489,0.0356735363603
11491,0.0320735014975
11495,0.180614039302
11502,0.0550490021706
11506,0.0216976515949
11510,0.00802729465067
11511,0.0253660567105
11517,0.013491298072
11518,0.0085302144289
1152,0.0305270198733
11520,0.0316806212068
11523,0.0525056496263
11529,0.0594500303268
11533,0.114388979971
11538,0.0248115565628
11540,0.161790966988
11552,0.0417704209685
11554,0.0274466089904
1156,0.0992401689291
11560,0.0124904122204
11571,0.0228336378932
11575,0.54115664959
11579,0.0472425594926
11580,0.205740615726
11583,0.13656064868
11586,0.0104195568711
11591,0.0268359333277
11592,0.0371522977948
11596,0.0175911560655
11597,0.0528231784701
11598,0.0252530071884
11600,0.129952475429
11603,0.180547207594
11606,0.0118049737066
11615,0.0168712101877
1162,0.311772346497
11623,0.0111562637612
11625,0.030761744827
11627,0.0848891884089
11632,0.00684060622007
11639,0.00809767749161
1164,0.162889033556
11646,0.0251445230097
11652,0.0135901719332
11658,0.0329143516719
11666,0.00544836884364
11676,0.0316584333777
11681,0.186751008034
11687,0.0323400907218
11696,0.0091924900189
1170,0.138733610511
11709,0.0135023985058
11710,0.0549414157867
11713,0.0315034128726
11715,0.0780757963657
11721,0.173259928823
11728,0.0472947880626
11729,0.0577804036438
11736,0.0257734451443
11739,0.0128289293498
11744,0.0380482152104
11746,0.106685698032
11753,0.0760064274073
11755,0.206042051315
11757,0.0888072326779
11759,0.0193552169949
11766,0.0139766735956
11767,0.0247338172048
1177,0.106960713863
11772,0.0550323612988
11774,0.154564723372
11776,0.427317857742
11779,0.0596630200744
1178,0.178261712193
11787,0.0279326383024
1179,0.0187950283289
11790,0.0293795131147
11791,0.0701103955507
11792,0.012249333784
11796,0.165925651789
11798,0.0862898975611
1180,0.036176096648
1181,0.0743128433824
11814,0.0345671661198
11817,0.00616157567129
11821,0.0176119897515
11822,0.0289470199496
11826,0.0398411490023
11828,0.0853440836072
11831,0.010620242916
11832,0.0780576989055
11836,0.136159822345
11839,0.140975639224
11842,0.0365856327116
11851,0.0266894251108
11860,0.0123950038105
11864,0.0138812959194
11868,0.0109113762155
1187,0.364330232143
11871,0.0197915881872
11878,0.0123369228095
11881,0.00669787079096
11888,0.110149800777
1189,0.623117148876
11899,0.00937058404088
1190,0.0367448739707
11902,0.0218194015324
11903,0.0203147567809
11906,0.00853093806654
11912,0.0974447280169
11923,0.0425219722092
11924,0.00851117353886
11926,0.0372188687325
11927,0.0272302739322
11933,0.06476867944
11939,0.0078611318022
11940,0.0803974345326
11945,0.0238701812923
11947,0.020671999082
11949,0.0637277215719
11955,0.0176736339927
11957,0.0417539849877
11958,0.0487665906549
11959,0.123310886323
11964,0.0189212020487
11967,0.0356201119721
11969,0.253756970167
1197,0.0731593221426
11974,0.0933954417706
11978,0.0257105920464
1198,0.186536341906
11980,0.0693953633308
11981,0.0133478567004
11991,0.0896345824003
11993,0.0209873728454
11998,0.00362600618973
12002,0.0168997403234
12005,0.0184964835644
12009,0.0102306967601
1201,0.0274224933237
12010,0.0400631539524
12013,0.034477584064
12019,0.0232263766229
12024,0.118212327361
12027,0.0592455640435
12030,0.134585335851
12038,0.028569707647
12039,0.102386377752
12042,0.00257578352466
12047,0.0764559581876
12050,0.0322693176568
12057,0.206322550774
12058,0.0300949718803
1206,0.113109648228
12060,0.0118011590093
12067,0.0393662191927
1207,0.00975327752531
12070,0.0426189266145
12072,0.0769312903285
12078,0.0167401656508
12079,0.014745509252
12084,0.0440977439284
12092,0.0718040242791
12095,0.0236061085016
12097,0.017367336899
121,0.177076548338
12102,0.0322142913938
12107,0.320235848427
12112,0.018208231777
12113,0.0268214251846
12115,0.00990992598236
12123,0.0484251156449
12131,0.0204245448112
12137,0.0414658561349
12139,0.0618562586606
12140,0.0417033694685
12142,0.0175823196769
12153,0.0135497646406
12156,0.596118450165
12166,0.0270201973617
12171,0.155880823731
12175,0.0178220793605
12176,0.0136129390448
12183,0.0102902529761
12193,0.176037937403
12194,0.048973210156
12195,0.0443562045693
12198,0.0445562563837
12202,0.078960724175
12205,0.185288190842
12206,0.031368393451
12208,0.0117177199572
12210,0.115322068334
12213,0.0288081970066
12217,0.0145239057019
12218,0.0248107500374
1222,0.317956954241
12225,0.0379412211478
12231,0.0965498834848
12232,0.0786620378494
12233,0.0730820447206
12235,0.43962430954
12238,0.169727817178
1224,0.0579161755741
12240,0.0204466413707
12245,0.0972119197249
12246,0.00815656967461
12251,0.0193432718515
12252,0.00652120262384
12257,0.0416448786855
12259,0.0108655933291
12265,0.0323090627789
12266,0.00753118749708
12267,0.0298260059208
12270,0.0144874136895
12273,0.0127731915563
12276,0.0613554939628
12278,0.0824682936072
12279,0.0157538838685
12280,0.020406274125
12282,0.0485919862986
12288,0.0104343369603
12289,0.0131000233814
12302,0.0941218584776
12303,0.0366220138967
12307,0.00899997260422
12309,0.0911875963211
1231,0.0195228587836
12312,0.0195432305336
12315,0.0361057408154
12326,0.120354212821
12333,0.0770227536559
12334,0.0411416366696
12335,0.0619581528008
12340,0.0121708316728
12341,0.00517652789131
12346,0.0663083791733
12352,0.00816708803177
12356,0.0311373621225
12358,0.0782924368978
12361,0.411521971226
1237,0.0650228708982
12371,0.206033542752
12377,0.00868327822536
12378,0.263488948345
1238,0.260851383209
12383,0.0260438658297
12384,0.0714896693826
12390,0.0201871842146
12394,0.0252551082522
1240,0.457499355078
12402,0.0349641293287
1241,0.0932249575853
12412,0.0388849899173
12415,0.0683630928397
12416,0.0129292905331
12418,0.0233221650124
12421,0.0321699939668
12423,0.175913780928
12431,0.0257718153298
12435,0.0392550826073
12439,0.0138041721657
1244,0.0527715496719
12443,0.00938898138702
12449,0.0261137783527
12450,0.101661898196
12455,0.0957575291395
12457,0.0113502871245
12460,0.0324498042464
12468,0.0646095722914
1247,0.0130132930353
12472,0.0407329238951
12475,0.203438073397
12476,0.0297783203423
12485,0.0566018112004
12492,0.170293956995
12496,0.0185141470283
12500,0.0238959360868
12503,0.00990960560739
12509,0.0116810481995
12510,0.00934133678675
12512,0.0350290760398
12517,0.0130531042814
12518,0.0394447520375
1252,0.137325257063
12524,0.0130143444985
12528,0.0251832455397
12529,0.0970971956849
12533,0.0113822426647
12534,0.0415346696973
12537,0.00710230693221
1254,0.0742954462767
12547,0.0211199112236
12552,0.0548162460327
12553,0.0643417015672
12557,0.03867867589
12563,0.0519944429398
12568,0.015826549381
12571,0.0141256526113
12575,0.0198860280216
12579,0.0269073601812
1258,0.105694748461
12584,0.10397964716
12588,0.125432178378
12594,0.0337507948279
126,0.0686758160591
12602,0.0384733118117
12609,0.102384008467
12616,0.187993347645
12622,0.139565885067
1263,0.343704283237
12635,0.0100764557719
12636,0.0491481274366
12640,0.0390102900565
12643,0.0178090892732
12648,0.0189960710704
12650,0.0184234771878
12651,0.0253014303744
12658,0.0373816378415
12659,0.0791945531964
12662,0.11064863205
12664,0.0397440604866
12682,0.0175588522106
12685,0.0207950416952
12686,0.0126767475158
12690,0.106873810291
12694,0.0891015082598
127,0.136816635728
12705,0.00713795889169
12707,0.0150074111298
12717,0.0162187591195
12726,0.0361186973751
12728,0.0104174735025
12729,0.0496301576495
12735,0.028643572703
12736,0.322821527719
12740,0.0411202982068
12747,0.0423739366233
12750,0.173199430108
12753,0.063308686018
12757,0.0270024780184
12759,0.378792196512
12765,0.0793137103319
12769,0.00839677918702
12771,0.0360704138875
12772,0.0209489166737
12774,0.0321434028447
12776,0.0912160947919
12780,0.100509740412
12782,0.0175069738179
12783,0.0618416145444
12791,0.0892144590616
12798,0.120586656034
128,0.101488187909
12811,0.0927834957838
12816,0.285418897867
12818,0.0383984968066
12820,0.0352934524417
12823,0.0741038769484
12824,0.177812725306
12826,0.170210391283
12827,0.0722224339843
12828,0.0913261026144
1283,0.0883438959718
12836,0.0458372160792
12837,0.00542279100046
12840,0.221238523722
12845,0.134314566851
12846,0.0686720460653
12856,0.0249391589314
12858,0.0680893063545
12859,0.0600508078933
12860,0.0260758902878
12861,0.291170865297
12868,0.0496969744563
12869,0.109356567264
12881,0.0432094410062
12882,0.0217488482594
12883,0.0181869976223
12885,0.0730078294873
1289,0.010823065415
12893,0.148484319448
12898,0.0500008538365
12899,0.0738085135818
129,0.0815709680319
12902,0.0108056459576
12907,0.0295722242445
12908,0.100172445178
12912,0.00909003429115
12924,0.0322216004133
12927,0.195892393589
12928,0.0197479985654
12934,0.175351724029
12939,0.0180139429867
1294,0.122935734689
12942,0.0610818490386
12945,0.0665853023529
12946,0.0585976950824
12949,0.026045050472
1295,0.183421060443
12950,0.0212990790606
12954,0.0480907186866
12957,0.0819020047784
12963,0.0110344178975
1297,0.0548508167267
12979,0.0193884577602
12987,0.206664204597
12989,0.0222306456417
12990,0.0633422881365
13,0.104643180966
13002,0.162506371737
13009,0.311919033527
13010,0.177891716361
13015,0.0897261053324
13016,0.0358399264514
13021,0.0286167562008
13029,0.0122305545956
1303,0.432320266962
13031,0.201804876328
13035,0.0795473530889
13044,0.0343275740743
13058,0.1889795959
13059,0.0384276732802
13065,0.0228112842888
13069,0.213517576456
13077,0.264138281345
1308,0.0636471286416
13096,0.0687098428607
13097,0.0306278858334
13099,0.012459998019
131,0.0214213412255
13116,0.107906296849
13121,0.12707658112
13122,0.0841048955917
13125,0.121906757355
13128,0.0854845494032
13131,0.0579717382789
13136,0.0297634899616
13139,0.0130802635103
13140,0.0851596146822
13142,0.0162666290998
13145,0.0270444788039
13148,0.0280526578426
1315,0.0452284365892
13155,0.0557578802109
13156,0.0305322520435
13165,0.0328197255731
1317,0.0364812538028
13172,0.1881942451
13175,0.0669156759977
13178,0.0712073072791
13180,0.0447093471885
13181,0.0270639117807
13182,0.115305244923
13184,0.0085626039654
13186,0.048039432615
13188,0.0393177047372
13189,0.171814531088
13191,0.00656885793433
13194,0.0142038147897
13196,0.0603532679379
13197,0.0755365490913
13203,0.0550376884639
13204,0.0263132043183
13209,0.284907639027
13215,0.0221170280129
1322,0.154868707061
13226,0.116917490959
13229,0.019519360736
13235,0.0164028666914
13237,0.167347222567
1324,0.152980431914
13240,0.0287222117186
13250,0.226616665721
13263,0.0774995833635
13271,0.0286144353449
13274,0.0457776226103
13275,0.136232346296
13276,0.107051491737
13278,0.0244524255395
13282,0.0703986957669
13285,0.0435229688883
13289,0.0578098222613
1329,0.0161206237972
13296,0.194433033466
13300,0.19726023078
13301,0.0864947140217
13312,0.463380038738
13313,0.0347416810691
13315,0.20444098115
13316,0.224636241794
13317,0.320489853621
13323,0.042518004775
13325,0.564972341061
1333,0.0435019060969
13331,0.0381423458457
13335,0.13074734807
13336,0.11190893501
13338,0.0661703124642
13341,0.0401010327041
13346,0.0665792375803
13349,0.0450556650758
1335,0.0817687138915
13357,0.0440513379872
13358,0.0336960293353
13370,0.0384862050414
13376,0.162875473499
13378,0.0350760743022
13379,0.0266372077167
1338,0.337287694216
13381,0.0626276433468
13382,0.0194870922714
13384,0.244110435247
13386,0.180685251951
1339,0.0417035669088
13393,0.0414932221174
13400,0.0225526448339
13402,0.15904045105
13409,0.143293812871
13411,0.0619280226529
13418,0.0401539579034
1342,0.0739573389292
1343,0.0120581295341
13430,0.00724295666441
13432,0.0266575329006
13434,0.0388516187668
13440,0.48097807169
13444,0.0238386299461
13461,0.0640403702855
13462,0.140288427472
13465,0.0362167656422
13467,0.0259864069521
1347,0.0458539798856
13473,0.0366545058787
13481,0.0179731547832
13483,0.0148012759164
13484,0.0596346333623
13485,0.152283117175
13488,0.189654290676
13491,0.0557646080852
13493,0.231252282858
13512,0.0245754010975
13517,0.0577315613627
13518,0.0393720529974
13520,0.0303187407553
13528,0.0343095362186
1353,0.436639249325
13530,0.0402057282627
13533,0.0459006950259
13544,0.572659015656
13550,0.200196266174
13559,0.0577647313476
13563,0.0272664930671
13564,0.0190467778593
13565,0.0614516027272
13571,0.39347282052
13572,0.0410339012742
13577,0.0363795310259
13580,0.304053843021
13582,0.221598356962
13597,0.0346513837576
13598,0.0491390861571
136,0.0603682994843
13600,0.197305142879
13602,0.270510345697
13604,0.112028084695
13615,0.0405073985457
13619,0.0517423376441
13623,0.0359250530601
13625,0.0388160571456
13632,0.0136718126014
13633,0.188182458282
1364,0.058892250061
13643,0.048312522471
13654,0.0213294811547
13661,0.0947416871786
13665,0.00949937012047
13666,0.0189230628312
13668,0.1271494627
13669,0.0558093003929
1367,0.0925422906876
13670,0.019995637238
13677,0.0616152659059
13688,0.0883893817663
13695,0.048701312393
13699,0.107382893562
13702,0.0352398976684
13713,0.133892551064
1372,0.0960481390357
13721,0.288162797689
13734,0.0238800682127
13737,0.0266477651894
13739,0.115988090634
13740,0.0241197440773
13742,0.0283489134163
13744,0.151606291533
13745,0.0278314054012
13748,0.0899363681674
13751,0.0873544588685
13757,0.03775485605
1376,0.0763307288289
13762,0.0207792017609
13773,0.390971124172
13776,0.0758932828903
13782,0.010369790718
13783,0.0641733333468
13788,0.118230186403
1379,0.104413747787
13797,0.108033254743
13801,0.190215110779
13809,0.444464385509
13813,0.0365181155503
1382,0.0452441722155
13822,0.0466084852815
13830,0.0076210508123
13831,0.114087164402
13832,0.0388297252357
13833,0.0823981836438
13839,0.0557823255658
1384,0.208478450775
13846,0.0568814687431
13855,0.216911673546
13865,0.0129211442545
13867,0.317795664072
13868,0.00704484665766
13869,0.126052364707
13875,0.0304283350706
13882,0.0332055352628
13887,0.278592348099
13896,0.132039561868
13898,0.0850344449282
13899,0.0387222953141
13901,0.454720795155
13903,0.029495999217
13906,0.119942568243
13913,0.209265381098
13915,0.00838046148419
1392,0.104269519448
13920,0.00991443544626
13924,0.179627165198
13926,0.0143164601177
13936,0.0481008812785
13939,0.019391220063
13944,0.0344675295055
13946,0.0472316294909
13959,0.030209466815
13965,0.375448048115
13966,0.031955961138
13974,0.137593567371
13977,0.0581693276763
13978,0.249923467636
13980,0.0213357899338
13982,0.126909822226
13984,0.0186157841235
13989,0.210374444723
13994,0.0414366722107
13995,0.283468395472
13998,0.0516586005688
140,0.0972697734833
1400,0.0714136734605
14001,0.143102675676
14004,0.0927758961916
14010,0.0200872346759
14018,0.0435282662511
14020,0.254385560751
14024,0.0993657186627
14026,0.0210438054055
14035,0.124848797917
14036,0.0373831577599
14043,0.0110372984782
14048,0.0181236416101
14050,0.0544535294175
14052,0.0345293805003
14054,0.0749643966556
14055,0.0485532879829
14058,0.174269631505
14059,0.369261175394
1408,0.0446113757789
14080,0.0438097380102
14081,0.0234327949584
14089,0.0647196024656
1409,0.0205061715096
14091,0.0786128789186
14109,0.0813625305891
14117,0.261268317699
14126,0.321038842201
14135,0.293559789658
1414,0.237584188581
14144,0.0918626859784
1415,0.0640464350581
14157,0.107127711177
14158,0.057808380574
1416,0.0685485526919
14162,0.00995133537799
14164,0.152051076293
14165,0.0546392425895
14166,0.0267574079335
14167,0.163197666407
14173,0.0128900762647
14174,0.105321705341
14180,0.0602144673467
14182,0.380710333586
14184,0.0782425254583
14194,0.0396870486438
14212,0.0737317800522
14217,0.0907470732927
14223,0.180073112249
14227,0.0116037158296
14228,0.0591526217759
14229,0.200487226248
14237,0.180368989706
14239,0.336818873882
1424,0.188570350409
14240,0.176178023219
1425,0.0297837741673
14255,0.0326204523444
14259,0.00733802095056
14260,0.031396523118
14271,0.0317668393254
14276,0.0461556687951
14283,0.249988883734
14284,0.13680319488
14287,0.0627249181271
14291,0.326761394739
14293,0.0393458120525
14295,0.0292651355267
14296,0.215064287186
14302,0.0511550605297
1431,0.293478965759
14311,0.0702633410692
14315,0.0200206674635
14320,0.150496050715
14329,0.023296315223
14332,0.0980912521482
1434,0.0183544214815
14345,0.0480903089046
14346,0.0154113117605
14353,0.106901526451
14356,0.110637106001
14360,0.0395635999739
14364,0.0579929947853
14365,0.0180826727301
14366,0.0440133847296
14369,0.0373080074787
14370,0.126558706164
14371,0.0443076305091
1438,0.29903486371
14382,0.0691890865564
14383,0.0965700000525
14386,0.0794938132167
14393,0.0486929900944
14398,0.0524478629231
14401,0.069584466517
14404,0.022490862757
14405,0.0382410287857
14408,0.0631346106529
14412,0.0407750271261
14418,0.204934120178
14421,0.0658238083124
14425,0.0621218495071
14431,0.115226402879
14436,0.0163847040385
14438,0.315497517586
14441,0.194820791483
14444,0.0758061483502
14449,0.0441615991294
14451,0.0779971927404
14458,0.0228271074593
14465,0.174138978124
14468,0.0491069555283
14469,0.221576049924
14473,0.104104578495
14478,0.364128828049
14486,0.0150042865425
14492,0.0435186699033
14495,0.133068352938
14498,0.218962743878
1450,0.0492443181574
14510,0.127267032862
14511,0.0634882897139
14515,0.548440694809
1452,0.0516806468368
14520,0.0548416189849
14523,0.032684288919
14525,0.00744555518031
14529,0.0772785395384
14536,0.0503712594509
14539,0.07886916399
14544,0.0275016240776
14553,0.0400796979666
14556,0.300961345434
14558,0.0662941634655
14560,0.0412251725793
14563,0.0264761801809
14567,0.014201445505
14570,0.0250011831522
14575,0.316988736391
14581,0.0146428616717
1460,0.0533124804497
14605,0.0100105823949
14606,0.104210697114
1461,0.149247974157
14610,0.0776590257883
14615,0.0503529123962
14617,0.0757134333253
1462,0.0615203753114
1464,0.127267211676
14640,0.206653669477
14644,0.0701610296965
1465,0.0498719625175
14659,0.0207309108227
14660,0.0139159429818
14672,0.0792351588607
14680,0.0424866490066
14688,0.146181732416
14690,0.0833369418979
14693,0.550104916096
14695,0.0527129247785
1470,0.033907815814
14700,0.0910362750292
14710,0.0508226342499
14712,0.190168663859
14713,0.025944981724
14720,0.0654560774565
14727,0.0666550919414
14731,0.0910564288497
14733,0.226202368736
14741,0.0254677347839
14750,0.157384902239
14751,0.0392953641713
14761,0.0500792488456
14762,0.0635594576597
14768,0.0176914222538
14771,0.377657115459
14781,0.0899213477969
14789,0.109174445271
14791,0.00676122074947
14794,0.102485336363
14798,0.0325701311231
1480,0.0494352430105
14800,0.11640048027
14806,0.0474495589733
14809,0.0404298827052
14814,0.127532556653
14829,0.0826477631927
14834,0.299032330513
14853,0.0865277200937
14854,0.211543828249
1486,0.0450081303716
14861,0.0510453470051
14869,0.0301986727864
14874,0.025077695027
14877,0.03412405774
1488,0.470340013504
14884,0.0875632464886
1489,0.103143632412
14893,0.0501122102141
14894,0.0049797501415
14900,0.0101164476946
14907,0.0261723995209
14910,0.111582241952
14917,0.145731300116
14918,0.0168827082962
14919,0.0386295467615
14926,0.320478260517
14928,0.230431556702
14930,0.17516630888
14932,0.0884901285172
14944,0.017307896167
14949,0.0479831658304
14950,0.0320171937346
14959,0.00756754586473
14965,0.00663641747087
14969,0.0719868168235
14973,0.0713618025184
14986,0.034863550216
14988,0.0773329734802
1499,0.385016262531
14997,0.0151639701799
15006,0.0807157158852
15010,0.135381370783
15016,0.0246790330857
1502,0.0591432228684
15021,0.0172811597586
15022,0.29533213377
15034,0.0512155294418
15040,0.0145505964756
15046,0.0612217187881
15057,0.34122467041
15065,0.0964246541262
15069,0.00601701997221
15075,0.0589557103813
15080,0.222194284201
15093,0.0584508664906
151,0.0398261882365
1510,0.14298376441
15109,0.0981585010886
15115,0.0207774303854
15117,0.0791888684034
15126,0.385026931763
1513,0.10425208509
15139,0.0954533740878
15151,0.0295084472746
15152,0.032328762114
15160,0.0718914866447
15168,0.240031644702
15172,0.169529691339
15188,0.160487741232
15192,0.0926777422428
15194,0.049894452095
15199,0.144059494138
15201,0.0179961808026
15203,0.0236571766436
15205,0.10002066195
15207,0.0308249443769
15214,0.067116998136
15215,0.0402269177139
1522,0.274682253599
15229,0.0086658988148
15231,0.128766134381
15232,0.24142229557
15233,0.0635234639049
15234,0.039014864713
15241,0.0247973613441
15244,0.0202103611082
15245,0.179182097316
15246,0.225709676743
15247,0.0350872166455
15254,0.0576354451478
15257,0.126259833574
15268,0.0439279079437
15272,0.12798114121
15275,0.0330733284354
15287,0.0310524404049
15292,0.0371464118361
15293,0.128843277693
15295,0.0797813311219
15298,0.0563562214375
153,0.0617850609124
15303,0.0340778753161
15323,0.0859123840928
15330,0.0159294344485
15331,0.0363324694335
15335,0.0731033831835
15338,0.0873189941049
15343,0.120098486543
15347,0.0378467217088
15354,0.0384431630373
15361,0.14266705513
15363,0.126906186342
15369,0.0535307824612
15370,0.0411255173385
15374,0.258548259735
15376,0.0878210887313
15382,0.0192814804614
15383,0.096561178565
15398,0.0548015832901
15404,0.153879120946
15406,0.0174809210002
15407,0.0137121779844
15411,0.0760548785329
15412,0.383317947388
15413,0.0788635164499
